SL,TIME,BP,CIRCLUATION,HR,EEG,ACTIVITY
9436.65,8211.64,93,490,130,-2889.15,2
9436.97,8107.96,81,490,130,-2986.4,2
9439.2,7927.66,98,490,130,-2963.01,2
9439.38,7735.26,100,490,130,-2938.19,2
9440.18,8096.18,82,490,130,-2959.6,2
9441.77,7271.06,18,621,123,-2471.4,3
9441.89,7779.98,97,490,130,-2997.92,2
9442,7446.86,43,487,123,-2257,0
9444.61,7826.51,98,490,130,-3055.8,2
9445.88,8443.37,37,554,138,-2637.9,4
9446.14,7416.61,15,621,123,-2484.03,2
9450.01,7717.26,73,517,107,-1825.41,5
9453.08,8508.94,93,490,130,-2534.81,2
9454,7751.4,14,584,141,-1967,0
9454.27,7454.67,34,587,154,-2520,3
9454.41,7813.39,100,490,130,-3050.97,2
9455.54,8479.69,17,554,138,-2932.85,3
9455.82,7913.46,100,490,130,-2978.66,2
9458.41,7209.14,20,554,138,-3159.89,2
9459.69,8115.99,30,516,102,-1260,5
9462.89,7326.49,20,554,138,-3101.89,2
9465.19,8215.11,20,554,138,-2948.45,4
9466.18,7323.65,38,587,154,-2070,3
9466.27,8238.52,22,554,138,-3081.18,4
9469.98,8231.33,97,490,130,-2806.49,2
9470,7277.55,92,585,135,-3430,0
9470.7,8536.43,100,490,130,-2953.96,4
9472.16,7875.46,25,621,123,-2482.93,3
9476.03,7314.21,13,621,123,-2484.88,2
9476.29,7818.65,96,490,130,-2975.24,2
9476.5,8081.76,98,490,130,-2933.9,2
9476.65,7906.76,99,490,130,-3023.18,2
9477.51,7648.25,16,621,123,-2428.15,3
9478.37,7547.61,92,490,130,-3047.61,2
9478.59,7492.75,94,490,130,-3142.1,0
9479,8395.76,26,553,141,-2327,0
9479.92,7720.79,15,621,123,-2451.65,3
9480,8147.95,37,521,142,-3268,0
9482.23,7753.59,98,490,130,-3017.55,2
9484.11,7277.96,17,554,138,-3063.51,3
9485,6293.43,30,623,132,-3055,0
9485.88,7322.36,14,621,123,-2456.91,2
9486.48,7992.84,98,490,130,-3000.73,2
9486.97,8361.25,15,554,138,-2905.36,3
9487.37,7928,28,516,102,-1230,4
9488.26,7702.91,101,490,130,-3073.75,2
9489.49,7645.96,95,490,130,-3066.52,2
9491.9,7553.8,72,517,107,-1894.59,4
9494.52,7278.14,19,621,123,-2373.61,3
9496.1,8416.4,100,490,130,-2893.24,2
9497.71,7966.41,93,490,130,-3050.73,2
9498.97,7324.17,25,554,138,-3147.62,3
9499,9408.54,25,344,103,-2491,0
9499.54,8098.93,87,490,130,-2854.13,2
9499.81,8334.2,97,490,130,-2868.48,2
9500.2,7961.77,96,490,130,-2957.26,2
9503.98,8407.66,100,490,130,-2858.03,2
9504.08,7831.38,100,490,130,-3037.48,2
9504.84,8302.46,100,490,130,-2837.6,2
9506.14,7251.75,11,621,123,-2503.95,3
9507.1,7919.39,101,490,130,-3015.99,2
9509.21,7792.07,97,490,130,-2949.22,2
9509.42,8010.19,91,490,130,-3024.99,2
9511.97,7885.9,20,554,138,-2907.92,3
9512.21,7773.9,100,490,130,-3057.16,2
9512.56,8058.34,98,490,130,-2913.41,2
9517.11,8032.98,89,490,130,-3021.59,2
9517.64,8169.71,86,490,130,-2993.24,2
9520.05,8223.68,99,490,130,-2824.87,2
9520.19,8182.23,98,490,130,-3018.13,2
9520.76,8083.82,96,490,130,-2939.4,2
9520.88,7477.06,18,621,123,-2524.07,3
9521.81,8064.21,25,516,102,-961,5
9521.97,7586.35,15,621,123,-2417.68,3
9522.13,8026.91,95,490,130,-2986.22,2
9523.39,8084.3,90,490,130,-3044.27,2
9523.84,7750.82,99,490,130,-3050.25,2
9525,8052.77,90,490,130,-3031.66,2
9525.59,8132.28,19,554,138,-2889.77,4
9526.94,7368.76,26,516,102,-1150,5
9528.85,8273.01,16,554,138,-2821.08,3
9529.72,7843.47,97,490,130,-3034.82,2
9529.78,7430.14,19,621,123,-2453.33,3
9530.12,8024.39,30,554,138,-2773.12,3
9530.18,8216.37,97,490,130,-2977.77,2
9532.7,7961.72,94,490,130,-2992.36,2
9534.39,7982.7,94,490,130,-2893.79,2
9534.94,7513.77,18,621,123,-2606.67,3
9535,6883.62,24,590,125,-1855,0
9535.62,7444.32,13,621,123,-2467.9,2
9536.42,7589.93,20,621,123,-2421.27,3
9537.15,7776.13,38,554,138,-2798.49,4
9537.41,7179.44,24,554,138,-3090.16,3
9538.2,7823.15,101,490,130,-2973.82,2
9539.3,7225.72,21,621,123,-2508.5,3
9540,8627.92,44,487,134,-2159,0
9540,6896.34,41,582,115,-2352,0
9540.04,7670.15,101,490,130,-3073.58,2
9542.61,7400.24,21,554,138,-3150.38,3
9542.68,7995.23,20,621,123,-2422.05,3
9544.47,6643.49,28,621,118,-2481.01,0
9545.25,7977.58,27,516,102,-1650,5
9545.62,7763.42,99,490,130,-3028.13,1
9545.98,8271.27,26,554,138,-2848.93,4
9547,6378.73,13,580,116,-1915,0
9547.41,7659.06,30,621,123,-2501.97,4
9547.78,7813.67,17,554,138,-2881.36,4
9547.89,8150.86,25,554,138,-3002.91,3
9556.16,7480.3,14,621,123,-2481.94,2
9556.38,7787.93,43,587,154,-2020,2
9557.69,7202.49,18,554,138,-3099.61,3
9558.45,7470.68,14,621,123,-2396.42,2
9558.45,8027.02,100,490,130,-2965.75,2
9560.01,8029.09,20,554,138,-2797.38,4
9561.9,7568.1,31,554,138,-2942.48,3
9572.21,7642.67,21,554,138,-3020.07,3
9576.26,7464.85,16,621,123,-2436.45,2
9576.31,7423.33,14,621,123,-2419.67,2
9577.27,7262.64,15,621,123,-2473.83,2
9577.7,7462.63,20,621,123,-2502.63,2
9580.28,8616.65,23,554,138,-2764.84,3
9580.74,7216.59,26,621,123,-2493.61,3
9583,7104.82,21,585,130,-2042,0
9585.32,7819.48,20,621,123,-2526.51,3
9586.19,7844.81,101,490,130,-2945,2
9587.27,7583.28,97,490,130,-3062.14,2
9589.1,8170.55,21,621,123,-2393.77,3
9591.18,8083.38,18,554,138,-2841.86,3
9595.48,8088.14,98,490,130,-2918.91,2
9596.85,7672.88,36,554,138,-2851.2,4
9599,5709.06,25,623,120,-1562,0
9600.31,7561.98,15,621,123,-2477.78,2
9600.75,8307.32,99,490,130,-2880.79,2
9603.81,7058.34,19,621,123,-2517.39,3
9604.42,8270.56,30,554,138,-2873.78,4
9604.68,8365.67,22,554,138,-2907.17,4
9605.1,8419.96,14,554,138,-2787.35,4
9606.19,7422.99,16,621,123,-2493.37,3
9606.61,8091.09,99,490,130,-2936.54,2
9607.5,8741.04,25,554,138,-2787.91,4
9607.71,8061.97,98,490,130,-2324.73,3
9608.98,8080.01,97,490,130,-3027.81,2
9610.64,7719.7,31,554,138,-2941.7,4
9611.71,8168.04,97,490,130,-3009.33,2
9613.02,7989.2,95,490,130,-3049.05,2
9614.78,7801.06,98,490,130,-2984.52,2
9614.83,6730.47,10,621,123,-2876.15,0
9615.2,7465.41,13,621,123,-2510.94,3
9615.71,8549.67,23,554,138,-2811.53,3
9617.01,8685.93,98,490,130,-2574.98,2
9618.1,8635.09,97,490,130,-2554.01,2
9618.43,8440.04,16,554,138,-2824,4
9620.32,7849.91,98,490,130,-3041.47,2
9620.35,8024.39,101,490,130,-3038.25,2
9623,7702.14,16,585,149,-2960,0
9625.89,7930.04,99,490,130,-2981.45,2
9626.63,8257.09,18,554,138,-2970.43,3
9630.49,8222.98,20,554,138,-2881.84,3
9634.01,8156.65,26,554,138,-2846.78,4
9639.06,7695.92,26,554,138,-2912.97,4
9639.25,7219.14,20,554,138,-3094.69,3
9642.49,5499.87,30,689,109,-3040,4
9642.95,7284.92,22,621,123,-2446.82,3
9643.54,8600.5,16,554,138,-2784.7,4
9646.32,8278.23,22,554,138,-2816.14,4
9647.58,8360.78,96,490,130,-2932.55,2
9651.8,8043.75,41,554,138,-2839.08,4
9656.68,7489.59,24,554,138,-3255.23,4
9658.6,8484.55,20,554,138,-2794.42,4
9660.91,8263.76,23,554,138,-2860.16,3
9666,8126.36,24,554,142,-3569,0
9668.24,7881.7,22,621,123,-2450.62,2
9669.82,8035.69,27,621,123,-2443.13,3
9670,8130.8,188,519,126,-3916,0
9672.36,8329.13,23,554,138,-2820.82,4
9687,7244.7,39,551,116,-2473,0
9688.22,8087.7,12,621,123,-2281.4,5
9689,7725.22,37,618,121,-3081,0
9694.39,8156.19,23,554,138,-2896.78,4
9694.82,8167.66,20,554,138,-2638.27,5
9698,6411.13,59,652,104,-2686,0
9699.31,7581,16,621,123,-2417.36,3
9700.68,8129.79,97,490,130,-2877.17,2
9704,6635.17,17,547,103,-1693,0
9705,6494.4,16,620,114,-1880,0
9710.12,8473.28,21,554,138,-2786.67,4
9713.31,8154.72,20,554,138,-2836.03,4
9719,7216.96,16,655,129,-2440,0
9719,6977.67,18,519,124,-191,0
9720.58,7400.86,71,517,107,-1889.55,5
9731.29,7907.76,39,587,154,-1940,3
9733.99,8516.64,19,554,138,-2838.87,4
9735.16,8484.08,22,554,138,-2797.07,3
9737.17,7886.17,25,621,123,-2406.22,4
9742.16,7598.89,19,621,123,-2535.83,4
9743,8608.06,96,523,152,-3558,0
9758.55,8338.75,89,490,130,-2774.71,2
9760.91,7909.68,96,490,130,-2995.31,2
9761,9737.19,21,585,147,-2979,0
9762,8738.73,29,618,127,-2121,0
9767.04,8266.62,21,554,138,-2823.42,4
9768.44,8750.48,15,554,138,-2735.34,4
9772.73,8450.04,20,554,138,-2771.19,4
9778.28,8174.08,30,554,138,-3143.55,3
9784.43,6979.42,18,621,123,-2583.36,3
9787.2,7810.79,67,517,107,-1801.4,5
9787.82,7706.58,24,554,138,-3214.57,3
9791,6757.44,15,616,102,-3311,0
9793.77,8243.17,19,554,138,-2822.43,4
9794.66,8129.94,26,554,138,-2837.01,4
9801.01,7889.76,28,621,123,-2414.95,4
9802.18,8117.63,96,490,130,-3000.54,3
9814.76,8047.74,14,621,123,-2376.52,4
9814.76,8053.62,14,621,123,-2372.89,4
9814.76,7891.07,15,621,123,-2403.42,4
9818.34,9207.28,35,587,154,-2760,2
9822.56,7665.29,17,621,123,-2396.46,4
9825,8325.66,32,589,142,-4439,0
9835,7839.2,16,620,140,-2939,0
9847.93,8209.87,27,554,138,-2862.33,3
9853.46,9203.59,37,587,154,-2280,2
9855,6938.18,41,525,121,-2483,0
9861.57,8305.49,12,621,123,-2396.3,3
9866,7409.18,15,617,117,-2098,0
9868.39,5663.63,43,651,98,-1857.71,5
9871,7103.61,19,583,118,-1347,0
9873.86,8394.69,12,621,123,-2364.55,3
9877.02,7985.39,101,490,130,-2792.17,2
9878.13,8063.76,22,554,138,-3164.68,4
9881.98,7982.32,25,621,123,-2369.92,4
9882.08,7979.52,28,621,123,-2419.67,5
9882.37,8545.8,12,621,123,-2404.46,3
9888.53,8946.16,98,490,130,-2543.58,3
9889,6285.74,28,584,115,-2219,0
9889.82,8538.05,36,587,154,-3800,2
9894.1,8353.16,21,621,123,-2370.49,3
9894.98,8141.85,25,621,123,-2331.76,4
9896.62,8337.56,16,621,123,-2367.51,3
9899.21,5609.1,27,689,109,-2910,3
9899.94,7654.72,13,621,123,-2458.39,4
9905.5,8245.1,19,554,138,-2801.85,4
9906.6,7452.88,20,621,123,-2456.38,3
9908,7188.02,19,486,120,-2307,0
9915.42,8393.19,27,554,138,-2730.35,5
9918.2,7509.15,68,517,107,-1856.18,5
9918.52,8674.99,44,587,154,-2570,2
9919.31,7803.42,45,587,154,-2370,3
9920,8444.75,23,551,137,-2065,0
9926.44,9308.21,36,587,154,-2880,2
9935.59,8276.19,30,554,138,-2845.05,5
9939.05,7478.15,68,517,107,-1869.66,5
9940.93,8781.95,90,557,154,-3519.11,0
9941.89,5904.58,24,689,109,-3580,3
9945.36,8688.49,44,587,154,-2510,2
9947,7209.32,23,618,132,-2673,0
9951.57,8659.45,44,587,154,-2340,2
9955.32,8259.35,12,621,123,-2390.69,3
9959.13,7801.27,21,621,123,-2502,5
9959.88,8634.81,22,554,138,-2880.89,3
9961.2,8191.64,98,490,130,-2925.56,3
9964,9121.3,37,552,157,-4400,0
9964.23,9404.3,37,587,154,-2430,2
9969.75,8140.77,20,621,123,-2401.09,4
9979.96,8301.79,11,621,123,-2379.82,3
9980.28,8831.43,22,554,138,-2761.03,4
9981.57,5566.15,26,689,109,-2760,3
9985.05,7301.22,22,621,123,-2467.07,3
9985.2,8567.61,35,587,154,-3520,2
9991.3,7586.24,21,621,123,-2425.53,4
9992.07,6935.58,54,649,105,-3010,2
9993.89,7965.01,19,554,138,-3141.04,4
9994.75,9135.34,35,587,154,-2900,3
9998.42,7794.26,15,621,123,-2401.7,4
10001,10030.5,99,398,139,-2971,0
10004,6389.65,8,551,91,-2301,0
10021.7,8135.25,18,621,123,-2362.23,4
10022.7,9973.89,44,587,154,-1680,2
10027.3,9503.94,38,587,154,-1470,3
10028.9,9464.38,47,587,154,-1660,3
10029.9,9240.35,29,587,154,-1380,3
10040.4,8141.03,26,621,123,-2369.64,4
10042,7560.93,27,654,118,-2681,0
10043.1,9817.61,36,587,154,-1610,3
10051.7,8163.38,29,554,138,-2964.49,4
10056.7,7595.79,22,621,123,-2467.73,5
10058.8,8696.1,29,549,149,-1280,5
10065.6,5939.47,13,689,109,-3390,3
10069,5975.64,5,688,140,-3987,0
10072.7,7863.57,29,621,123,-2383.11,5
10073,6569.77,257,587,109,-2982,0
10076.3,8225.71,81,587,139,-2856.15,4
10077,7378.54,10,585,112,-1937,0
10080.5,9056.5,35,587,154,-2160,3
10083,7988.83,21,621,123,-2383.53,4
10083.3,9448.06,34,587,154,-2290,3
10088,9506.32,40,587,154,-2440,3
10088.7,9442.13,101,490,130,-2360.94,3
10094.3,7740.12,26,621,123,-2373.19,4
10095.3,9495.15,42,587,154,-2630,2
10097,9665.17,39,587,154,-2440,2
10097,9437.01,43,587,154,-2500,2
10105,8252.42,80,554,138,-2958,0
10106,9027.72,88,490,130,-2623.88,3
10115,6102.98,16,649,110,-2406,0
10115.6,7386.69,10,621,123,-2566.18,4
10120.2,9343.37,36,587,154,4320,2
10120.7,7990.73,64,372,104,-1912.66,0
10124,6715.2,7,582,103,-1819,0
10125.6,7780.26,21,621,123,-2411.93,4
10127.9,9816.1,37,587,154,-2610,2
10128.1,9938.21,37,587,154,-2650,2
10129.1,6356.89,11,689,109,-3360,2
10131.3,9750.44,39,587,154,-2170,3
10135,6613.6,15,689,109,-3580,2
10136.3,9749.09,33,587,154,-2650,3
10140.8,10703.5,34,587,154,-1630,4
10145,8383.39,29,620,128,-2080,0
10148,7593.35,52,622,135,-2145,0
10150,7890.94,40,516,101,-1731.48,0
10150.1,9371.81,34,587,154,-1690,3
10150.9,8414,28,621,123,-2217.26,5
10157.7,7663.9,22,621,123,-2457.06,4
10160.9,9855.44,36,587,154,-2080,2
10162.6,9483.85,41,587,154,-2240,3
10163.6,5988.01,18,689,109,-4280,3
10166,7274.36,33,588,131,-3758,0
10166.8,9121.26,33,587,154,-2290,2
10171.5,8873.15,37,587,154,-2100,2
10177.2,9641.92,36,587,154,-2400,3
10178.9,9785.31,39,587,154,-1490,3
10182.9,6209.32,21,689,109,-3030,3
10184,7083.85,13,585,131,-2655,0
10186.1,9745.18,36,587,154,-2350,2
10188.4,9897.76,37,587,154,-1960,2
10188.8,9813.98,35,587,154,-2650,3
10190.5,9658.82,37,587,154,-2140,3
10193.2,9846.82,34,587,154,-1390,2
10194.2,7890.87,15,621,123,-2382.51,4
10196.1,8920.48,0,490,130,-585.315,4
10198,7160.39,23,589,145,-3190,0
10201.8,8092.53,99,490,130,-2891.64,3
10204.3,6155.14,26,689,109,-4030,3
10205,7655.41,17,621,137,-3969,0
10205.9,9509.17,45,587,154,-3010,2
10206,6873.57,16,651,104,-3216,0
10207,9493.78,45,587,154,-3130,2
10214.4,6574.01,11,689,109,-3180,2
10215.9,6621.4,14,689,109,-2900,3
10215.9,6322.64,15,689,109,-3070,3
10215.9,9814.72,34,587,154,-2560,3
10216.2,10256.1,37,587,154,-2180,3
10218,8567.75,37,659,161,-3462,0
10226.4,6503.85,28,689,109,-1840,3
10226.8,6479.45,14,689,109,-3770,3
10227.6,9767.52,91,490,130,-2290.35,4
10228,8056.15,277,620,142,-4708,0
10229.5,9056.06,0,490,130,-667.07,3
10231.9,8266.16,95,490,130,-2863.63,3
10236.6,8172.56,94,490,130,-2842.37,3
10237.5,7475.38,23,621,123,-2425.89,4
10238.9,6411.43,13,689,109,-2740,3
10239.5,6511.93,16,689,109,-3090,3
10241.3,8236.59,95,490,130,-2848.81,3
10243.9,10341,37,587,154,-2330,2
10245,6631.09,36,619,121,-2231,0
10247.8,6329.82,16,689,109,-2530,3
10250,6817.5,32,583,103,-1268,0
10252.9,6358.98,14,689,109,-3410,3
10254.6,6433.08,16,689,109,-3310,3
10259,6358.01,14,689,109,-2830,3
10259.5,6629.79,16,689,109,-3060,3
10260.8,6398.54,16,689,109,-3160,3
10261.8,9749.22,40,587,154,-1570,2
10264.1,8792.48,92,490,130,-2469.09,3
10265,7167.8,31,584,124,-2129,0
10266.3,9531.35,37,587,154,-2410,2
10266.9,6189.58,15,689,109,-2720,3
10267.3,6418.78,16,689,109,-2990,3
10267.5,6385.63,18,689,109,-3620,3
10267.8,6406.46,16,689,109,-3040,3
10268,6399.87,16,689,109,-3500,3
10269.6,10151.7,32,587,154,-1670,3
10270,7621,45,621,126,-2444,0
10272.3,8591.85,30,492,118,-2207.75,0
10274,6477.21,15,689,109,-2150,4
10274.6,6154.82,16,689,109,-3170,3
10275.7,7795.98,26,621,123,-2350.11,4
10276.8,6019.6,19,689,109,-4030,3
10278.6,9905.66,38,587,154,-2500,2
10280.1,8037.22,28,621,123,-2346.36,4
10282.6,6485.52,16,689,109,-2750,3
10286,9338.77,99,490,130,-2341.32,4
10286,7138.47,22,654,109,-1392,0
10287.3,6308.91,16,689,109,-3370,3
10287.8,6419.78,16,689,109,-3020,3
10289.7,10017.8,36,587,154,-2070,2
10290.1,6254.87,16,689,109,-3670,3
10291.9,6577.57,14,689,109,-3010,3
10292,6331.28,15,726,116,-2925,0
10292.6,8792.42,0,490,130,-299.528,3
10292.9,9666.76,36,587,154,-1810,3
10294,10132.5,35,587,154,-2820,3
10295,10272.1,37,587,154,-1620,3
10296.5,6077.37,22,689,109,-3930,3
10297,6403.82,15,689,109,-3090,3
10298.7,6437.47,15,689,109,-3180,3
10299,8107,15,456,106,-1539,0
10299.4,6513.48,14,689,109,-3180,3
10300,9950.14,35,587,154,-1930,3
10301.3,6357.54,15,689,109,-3210,3
10301.5,6034.82,17,689,109,-3060,3
10304,6765.94,44,655,106,-3406,0
10304.2,6420.87,16,689,109,-3540,3
10307.9,6469.02,14,689,109,-2570,3
10311.8,6620.83,16,689,109,-2930,3
10313.1,6508.07,15,689,109,-3270,3
10313.9,6731.36,16,689,109,-3110,3
10314,9956.07,38,587,154,-1120,3
10314.3,10202.6,39,587,154,-1900,2
10314.6,10019.2,33,587,154,-1390,3
10315,7460.16,67,585,125,-3540,0
10317.7,6462.07,11,689,109,-3420,3
10317.9,8335.84,22,621,123,-2298.04,5
10321.3,6501.55,15,689,109,-3480,3
10321.7,9884.95,39,587,154,-2070,3
10322.2,6646.55,13,689,109,-3360,3
10322.3,10174.7,34,587,154,-2180,3
10323.9,5981.13,20,689,109,-3240,3
10323.9,6815.84,15,689,109,-3380,3
10324.4,10478.7,37,587,154,-1800,3
10325,6680.56,15,689,109,-3010,3
10326.1,6063.84,14,689,109,-3860,3
10326.7,6414.69,19,689,109,-3580,3
10327,6338.1,16,689,109,-2690,3
10327.7,6859.68,14,689,109,-1970,3
10328.1,6657.22,13,689,109,-2880,3
10328.2,6037.51,14,689,109,-3890,3
10328.6,10329,36,587,154,-2320,2
10328.8,6551.78,13,689,109,-3450,3
10329,6642.2,15,689,109,-3160,3
10329.9,6560.9,19,689,109,-3140,3
10330.6,6715,14,689,109,-2740,3
10330.6,6646.16,13,689,109,-3110,3
10331.7,6664.86,15,689,109,-3380,3
10332,6576.78,14,689,109,-3320,3
10332.1,6563.74,15,689,109,-2660,3
10332.6,6929.16,16,689,109,-2910,3
10333.4,6538.78,15,689,109,-2820,3
10333.6,6638.18,15,689,109,-3380,3
10336,6507.56,20,654,114,-1987,0
10336.7,6754.97,16,689,109,-2790,3
10338.4,6418,14,689,109,-2620,3
10338.5,10247.9,39,587,154,-1990,2
10338.7,6321.79,15,689,109,-3360,3
10340.7,6845.13,15,689,109,-3440,3
10342.1,10010.8,38,587,154,-2560,2
10343,8917.33,84,490,130,-2838.92,5
10343.2,6782.43,15,689,109,-2770,3
10347.9,9529.9,33,587,154,-2530,3
10350.2,6523.06,15,689,109,-2630,3
10352.2,6653,16,689,109,-2790,3
10353.5,6657.33,15,689,109,-3660,3
10353.8,8379.53,91,587,139,-2800.51,2
10356,5818.73,9,648,96,-2116,0
10356,8330.57,24,585,124,-3088,0
10358.3,9849.46,35,587,154,-2690,3
10360.2,6631.66,13,689,109,-3610,3
10362.3,6130.77,13,689,109,-3240,3
10362.7,6112.12,13,689,109,-3330,3
10364.2,6565.23,14,689,109,-3320,3
10366.4,10396.2,31,587,154,-2270,2
10366.4,6418.51,16,689,109,-3130,3
10366.7,6675.97,15,689,109,-3270,3
10367,9399.43,34,584,159,-3923,0
10368,7907.16,25,619,144,-2517,0
10368.1,6290.16,13,689,109,-3160,3
10368.2,7064.33,13,689,109,-2080,3
10368.7,6732.96,12,689,109,-2290,4
10370,6769.93,15,689,109,-3270,3
10370.1,10084,39,587,154,-1890,2
10370.5,6167.71,13,689,109,-3190,3
10370.8,8603.2,96,587,139,-2818.4,4
10371.4,6747.84,15,689,109,-3350,3
10373.7,6804.93,15,689,109,-2750,3
10374.9,8782.24,85,587,139,-2731.6,3
10377,6665.57,72,727,117,-2538,0
10381.8,6748.28,13,689,109,-2620,3
10381.9,6687.26,27,689,109,-3060,3
10383.3,9805.79,34,587,154,-2150,3
10384,8164.92,52,658,132,-2820,0
10385.4,5913.37,13,689,109,-3830,3
10385.5,6280.47,16,689,109,-2360,3
10386.7,6610.4,15,689,109,-2420,3
10387,6781.69,14,689,109,-3410,3
10390.1,10123,42,587,154,-1740,3
10390.4,6451.51,16,689,109,-2310,3
10390.8,5924.82,14,689,109,-3690,3
10391,7871.47,42,587,126,-2406,0
10391.1,10298.7,35,587,154,-1700,3
10391.2,6528.62,16,689,109,-2960,3
10391.4,10718.5,36,587,154,-2330,2
10391.9,10214.7,35,587,154,-1880,3
10393.5,6659.68,12,689,109,-2750,3
10395.1,7466.13,20,689,109,-3130,3
10397.8,9320.92,31,587,154,-2160,3
10399.1,6706.93,17,689,109,-2760,3
10403.1,8664.27,82,587,139,-2793.51,2
10408,7078.13,19,517,122,-2050,0
10410.3,10442.8,36,587,154,-2380,3
10413.7,6765.15,12,689,109,-3380,3
10415.6,9018.75,98,587,139,-2743.04,4
10417.1,7066.04,15,689,109,-2980,3
10418.2,8508.57,90,587,139,-2817.07,2
10420,8418.49,39,401,110,-2232,0
10420,5596.69,149,759,99,-2176,0
10422.7,7086.23,23,689,109,-3070,3
10425.8,9815.82,34,587,154,-1810,3
10426,6749.24,24,690,114,-1457,0
10427,6803.97,19,618,117,-2635,0
10427.3,7537.18,23,621,123,-2415.85,4
10429.3,9947.04,33,587,154,-2030,2
10434,7226.94,8,656,137,-3162,0
10440.1,6683.28,13,689,109,-2580,3
10441.7,6781.25,15,689,109,-3600,3
10442.1,6626.46,16,689,109,-3180,4
10443.7,6868.51,15,689,109,-3160,3
10444,6814.93,14,689,109,-3080,3
10446,6700.06,16,689,109,-2170,4
10446,6888.95,46,689,112,-2584,0
10448.4,6823.59,14,689,109,-2800,3
10449.4,10063.2,37,587,154,-2170,3
10450.7,6529.63,14,689,109,-2400,3
10451.8,10095.3,32,587,154,-1490,2
10452.5,6686.13,16,689,109,-3640,3
10453.7,10334,36,587,154,-2240,2
10455,8260.54,23,584,136,-2182,0
10456.1,6993.39,15,689,109,-3500,3
10456.7,8753.61,89,587,139,-2789.67,2
10457.2,10142.7,36,587,154,-2180,2
10458.6,6176.71,19,689,109,-3580,3
10459,8162.41,12,549,114,-3456,0
10459.1,6646.24,16,689,109,-2940,3
10460,10522.3,39,587,154,-1560,2
10461,7101.88,20,689,109,-2470,4
10461.5,6802.21,15,689,109,-3710,3
10462.9,8484.29,92,587,139,-2903.53,2
10464.3,10253.1,35,587,154,-1720,2
10465.6,8291.87,98,490,130,-2825.78,4
10467.2,6791.43,16,689,109,-3480,4
10473,8480.1,49,654,156,-3202.57,4
10477,8668.18,88,587,139,-2754.48,4
10479,8435.28,65,621,144,-3604,0
10479.1,10272.2,34,587,154,-2830,3
10480.5,8364.22,98,587,139,-2891.94,2
10486,6567.62,10,725,116,-2194,0
10486.3,10451.7,40,587,154,-1660,2
10487.3,6657.42,16,689,109,-3080,3
10487.5,10592.1,36,587,154,-2060,2
10491,7404.95,19,485,125,-2692,0
10493.6,10494.2,38,587,154,-2250,3
10494.2,10107.8,32,587,154,-2580,3
10494.6,6658.23,16,689,109,-3220,3
10494.7,8176.37,89,587,139,-3035.92,3
10497.9,10367.2,40,587,154,-1600,3
10500.6,10565.6,36,587,154,-1710,2
10502.4,6861.95,15,689,109,-3270,3
10503.3,6864.24,15,689,109,-3180,3
10504,9003.72,69,591,181,-2947,0
10506,10464.8,36,587,154,-1510,3
10508,6121.07,28,691,99,-2108,0
10510.1,10104.8,36,587,154,-2380,2
10513.9,8362.25,90,587,139,-2947.52,2
10515.8,6775.69,11,689,109,-3070,3
10515.8,6566.46,13,689,109,-2810,3
10516.1,9820.94,34,587,154,-1730,3
10517.2,9965.11,35,587,154,-2080,4
10518.5,10369,35,587,154,-2030,2
10518.8,8460.3,90,587,139,-2921.25,2
10519.2,8632.54,96,587,139,-2883.01,2
10525.3,9958.3,40,587,154,-2500,3
10529.4,8459.91,81,587,139,-2884.57,5
10534,5884.05,38,653,113,-1654,0
10534.5,9261.42,0,490,130,-566.86,3
10536.3,10025.7,35,587,154,-2730,3
10538.6,10053.6,36,587,154,-2130,3
10540.6,8292.33,90,587,139,-2966.72,2
10544.2,8044,87,587,139,-3036.07,2
10545.8,8489.87,38,654,156,-3035.12,4
10548.6,9852.88,36,587,154,-2690,3
10552.6,6878.39,14,689,109,-3120,4
10552.6,8800.47,87,587,139,-2749.94,3
10557,10031.3,36,587,154,-2640,3
10558,7428.85,82,588,146,-4187,0
10558.1,8359.8,98,587,139,-2930.61,2
10558.3,8853.84,97,587,139,-2809.1,2
10560.2,8902.19,95,587,139,-2859.22,3
10564.7,9970.82,37,587,154,-1830,3
10567.2,8364.42,96,587,139,-2906.85,2
10569,8558.66,42,551,140,-3857,0
10569,6791.56,19,586,132,-1259,0
10570.3,8487.65,89,587,139,-2964.03,2
10573.4,8269.35,85,587,139,-2987.73,3
10575.2,8348.61,93,587,139,-2882.76,2
10583.6,9989.88,34,587,154,-2660,3
10584,6231.2,56,690,121,-3306,0
10599.2,8532.94,92,587,139,-2913.35,2
10601,6430.13,100,691,116,-3291,0
10604.8,8950.18,88,490,130,-2624.01,4
10605.4,10176.7,33,587,154,-2010,3
10607,6751.72,18,580,96,-2710,0
10607.7,8329.01,74,587,139,-2754.01,2
10611.5,7800.43,88,590,140,-2941.29,0
10614.1,8782.14,95,587,139,-2824.02,2
10623,7857.9,4,399,105,-4583,0
10627.4,8767.21,88,587,139,-2713.14,4
10629.5,8775.02,81,587,139,-2774.98,3
10634.7,5559.51,33,764,102,-2005.96,5
10637.9,10318.5,40,587,154,-2270,3
10638.9,8422.01,98,587,139,-3123.84,0
10645.4,8328.2,93,587,139,-2991.81,2
10647.8,10316.1,42,587,154,-2000,3
10648.2,9022.74,89,587,139,-2699.16,3
